Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,"APS - Prescott, AZ",1100 E Sheldon Street,,Prescott,AZ,86301,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.54542,-112.4559,2023-10-20,253937,2023-10-20 01:06:18 UTC,,,,2023-02-13,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,2700 Carson St,2724 Carson St,,Lakewood,CA,90712,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,33.832229,-118.159427,2023-10-19,254239,2023-10-19 23:56:35 UTC,,,,2023-02-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,2,0,6,0,0,0,0,4
ELEC,EVolve NY Preble,7073 Route 281,,Tully,NY,13159,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.74797,-76.13435,2023-10-20,254328,2023-10-20 01:06:14 UTC,,,,2023-02-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,"Walmart 5274 (Pearl City, HI)",1131 Kuala St,,Pearl City,HI,96782,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,21.39799,-157.97384,2023-10-20,255331,2023-10-20 01:07:09 UTC,,,,2023-02-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Evolve NY Castle Creek,1166 Castle Creek Rd,,Castle Creek,NY,13744,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.23186,-75.91721,2023-10-20,255411,2023-10-20 01:06:16 UTC,,,,2023-03-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,AppleGreen Electric - Indian Castle Service Area,NYS Thruway Milepost 210 Eastbound,,Little Falls,NY,13365,,888-557-7099,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,Non-Networked,,GPS,43.0161722721355,-74.8041182044396,2023-04-06,256121,2023-04-06 17:17:01 UTC,P,,,2023-03-09,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,4,4,0,4,0,0,0,0,4
ELEC,Coral Hills Shopping Center,4801 Marlboro Pike,,Capitol Heights,MD,20743,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,38.872772,-76.931607,2023-10-19,256133,2023-10-19 23:56:38 UTC,,,,2023-03-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,2,0,6,0,0,0,0,4
ELEC,Crosstown Plaza,2330 Watt St,,Schenectady,NY,12304,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,42.78412,-73.91824,2023-10-19,256135,2023-10-19 23:56:45 UTC,,,,2023-03-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,2,0,6,0,0,0,0,4
ELEC,"Whitman Family Development (Bal Harbour, FL)",9700 Collins Ave,,Bal Harbor,FL,33154,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,25.88764,-80.12551,2023-10-20,256192,2023-10-20 01:06:59 UTC,,,,2023-03-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8,0,0,8,0,0,0,0,8
ELEC,Store 276 Waco - 6615 North Interstate Highway 35,6615 North Interstate Highway 35,,Waco,TX,76705,,866-816-7584,E,,Public,,,,,,,,8,,EV Connect,http://evconnect.com/,GPS,31.650569,-97.098889,2023-10-20,256250,2023-10-20 01:11:04 UTC,,,,2023-03-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8,1,0,7,0,0,0,0,7
ELEC,"Target T1153 (Brick, NJ)",570 Route 70,,Brick,NJ,8723,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.05816,-74.1489,2023-10-20,256819,2023-10-20 01:06:31 UTC,,,,2023-03-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,Cyfair Town Center,17445 Spring Cypress Rd,,Cypress,TX,77429,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,29.97234,-95.69024,2023-10-19,257132,2023-10-19 23:56:40 UTC,,,,2023-03-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,6,0,6,0,0,0,0,4
ELEC,Brentwood Shopping Center,2620 S Glenstone Ave,,Springfield,MO,65804,,866-816-7584,E,,Public,,,,,,,,4,,EV Connect,http://evconnect.com/,GPS,37.166782,-93.26199,2023-10-20,257275,2023-10-20 01:11:05 UTC,,,,2023-03-29,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,Market Basket Shrewsbury #93,200 Hartford Tpke,,Shrewsbury,MA,1545,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,42.246822,-71.723397,2023-10-19,257317,2023-10-19 23:56:45 UTC,,,,2023-03-29,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,Hanover Park,1470 Irving Park Rd,,Hanover Park,IL,60133,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,42.005346,-88.143388,2023-10-19,257387,2023-10-19 23:56:48 UTC,,,,2023-03-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,2,0,6,0,0,0,0,4
ELEC,WinCo Foods - West Valley #75,2572 S 5600 W,,West Valley City,UT,84120,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,40.712983,-112.025481,2023-10-19,257752,2023-10-19 23:56:33 UTC,,,,2023-03-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,6,0,6,0,0,0,0,4
ELEC,WinCo Foods - Sumner #74,6621 Wahl Rd East,,Sumner,WA,98390,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,47.196706,-122.206916,2023-10-19,257755,2023-10-19 23:56:49 UTC,,,,2023-03-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,2,0,6,0,0,0,0,4
ELEC,"CircleK - Boone, NC",1996 Blowing Rock Rd,,Boone,NC,28607,,833-505-2291,E,,Public,24 hours daily,,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge/,200-8,36.19704,-81.65578,2023-05-03,258800,2023-05-03 20:36:28 UTC,P,,,2023-03-31,,,,,J1772COMBO,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,4,0,0,4,0,0,0,0,4
ELEC,"Chattanooga Plant (Chattanooga, TN)",8001 Volkswagen Dr,,Chattanooga,TN,37416,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,35.07662,-85.12893,2023-10-20,259577,2023-10-20 01:06:46 UTC,,,,2023-04-19,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,Applegreen Electric - Chittenango Travel Plaza,2188 Tag Rd NY State Thruway,,Chittenango,NY,13037,,888-557-7099,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,Non-Networked,,GPS,43.0957678778873,-75.8411057714981,2023-05-03,259977,2023-05-03 20:36:28 UTC,P,,,2023-04-27,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,4,4,0,4,0,0,0,0,4
ELEC,"Circle K - Gastonia, NC",2106 N Chester St,,Gastonia,NC,28052,,833-505-2291,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge/,GPS,35.2869045466215,-81.1873370186736,2023-05-03,259996,2023-05-03 20:36:28 UTC,P,,,2023-04-27,,,,,J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,4,0,0,4,0,0,0,0,4
ELEC,"Circle K - Wytheville, VA",2622 E Lee Hwy,,Wytheville,VA,24382,,833-505-2291,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge/,GPS,36.9468204177019,-80.9504125516018,2023-05-03,259997,2023-05-03 20:36:28 UTC,P,,,2023-04-27,,,,,J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,4,0,0,4,0,0,0,0,4
ELEC,"Lerner NYC Station Plaza (Port Jefferson Station, NY)",5145 Nesconset Highway,,Port Jefferson Station,NY,11776,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.92417,-73.04291,2023-10-20,260443,2023-10-20 01:07:15 UTC,,,,2023-05-06,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,1685 High St,1685 High St,,Jackson,MS,39202,,866-816-7584,E,,Public,,,,,,,,4,,EV Connect,http://evconnect.com/,GPS,32.300509,-90.164883,2023-10-20,260468,2023-10-20 01:11:06 UTC,,,,2023-05-06,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Simon Tyrone Square (St Petersburg, FL)",6901 22nd Ave N,,Peterburg,FL,33710,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,27.79235,-82.73344,2023-10-20,260586,2023-10-20 01:06:58 UTC,,,,2023-05-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,"BOA East Hartford CT2-120 (Hartford, CT)",805 E Main Street,,East Hartford,CT,6108,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.76802,-72.64556,2023-10-20,260587,2023-10-20 01:07:25 UTC,,,,2023-05-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"BoA Hillcrest CA0-120 (San Diego, CA)",737 UNIVERSITY AVE,,San Diego,CA,92103,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.74814,-117.1574,2023-10-20,260661,2023-10-20 01:07:34 UTC,,,,2023-05-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Meijer 254 (Hudsonville, MI)",4075 32nd Ave,,Hudsonville,MI,49426,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,42.84354,-85.86462,2023-10-20,260740,2023-10-20 01:06:18 UTC,,,,2023-05-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,"Albertsons 1345 (Morro Bay, CA)",730 Quintana Road,,Morro City,CA,93442,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.36845,-120.84331,2023-10-20,260741,2023-10-20 01:06:38 UTC,,,,2023-05-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,3333 Fruitvale Ave,3333 Fruitvale Ave,,Oakland,CA,94602,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,37.799268,-122.216992,2023-10-19,261101,2023-10-19 23:56:50 UTC,,,,2023-05-19,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8,0,0,8,0,0,0,0,6
ELEC,"Simon Tampa Premium Outlets (Lutz, FL)",2300 Grand Cypress Dr,,Lutz,FL,33559,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,28.19295,-82.39154,2023-10-20,261124,2023-10-20 01:07:20 UTC,,,,2023-05-20,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,Plaza de Oro,4450 W Jefferson Blvd,,Dallas,TX,75211,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,32.736792,-96.892359,2023-10-19,261146,2023-10-19 23:56:28 UTC,,,,2023-05-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,2,0,6,0,0,0,0,4
ELEC,"Walmart 2539 - Spokane Valley, WA",15727 E Broadway Ave,,Spokane Valley,WA,99037,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,47.6656,-117.19012,2023-10-20,261223,2023-10-20 01:06:57 UTC,,,,2023-05-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8,1,0,8,0,0,0,0,7
ELEC,"Target T1469 (Monroe, LA)",4103 Pecanland Mall Dr,,Monroe,LA,71203,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,32.49903,-92.07079,2023-10-20,261297,2023-10-20 01:06:15 UTC,,,,2023-05-24,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,"Simon Orlando Vineland (Orlando, FL)",8200 Vineland Ave,,Orlando,FL,32821,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,28.3904,-81.48953,2023-10-20,261416,2023-10-20 01:07:02 UTC,,,,2023-05-26,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,Starbucks,9200 FL-228,,Macclenny,FL,32063,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/energy-my-way/evolution.html,GPS,30.2638291195204,-82.1068502182435,2023-06-12,261479,2023-06-12 16:56:16 UTC,P,,,2023-05-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,4,4,0,4,0,0,0,0,4
ELEC,"Kroger Frys 62 (Mesa, AZ)",554 W Baseline Rd,,Mesa,AZ,85210,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.38004,-111.84259,2023-10-20,261654,2023-10-20 01:06:47 UTC,,,,2023-05-31,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Albertsons Safeway 1557 (North Bend, OR)",1735 Virginia Ave,,North Bend,OR,97459,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,43.40576,-124.23628,2023-10-20,261806,2023-10-20 01:06:18 UTC,,,,2023-06-02,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,Tacoma South,7921 S Hosmer St,,Tacoma,WA,98408,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,47.186179,-122.462768,2023-10-19,261825,2023-10-19 23:56:44 UTC,,,,2023-06-02,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,"Circle K - Victorville, CA",15825 Mojave Dr,,Victorville,CA,92394,,833-505-2291,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge/,GPS,34.5285664865881,-117.318440283315,2023-07-11,262363,2023-07-11 18:28:56 UTC,P,,,2023-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,4,4,0,4,0,0,0,0,4
ELEC,"Kroger Fred Meyer 417 (Eugene, OR)",3333 W 11th Ave,,Eugene,OR,97302,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,44.04819,-123.14305,2023-10-20,262402,2023-10-20 01:07:04 UTC,,,,2023-06-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,Gateway Crossroads - 661 W Redondo Beach Blvd,661 W Redondo Beach Blvd,,Gardena,CA,90247,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,33.894448,-118.286874,2023-10-19,262426,2023-10-19 23:56:39 UTC,,,,2023-06-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,4,0,4,0,0,0,0,4
ELEC,Circle K - New Bern,425 Hotel Dr,,New Bern,NC,28562,,833-505-2291,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge/,GPS,35.104229190314,-77.081914417504,2023-07-11,262478,2023-07-11 18:28:56 UTC,P,,,2023-06-08,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,4,4,0,4,0,0,0,0,4
ELEC,"Simon Treasure Coast Square (Jensen Beach, FL)",3174 NW Federal Hwy,,Jensen Beach,FL,34957,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,27.24244,-80.27299,2023-10-20,262608,2023-10-20 01:06:14 UTC,,,,2023-06-13,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
ELEC,Wawa Plainfield #8464,1470 South Ave,,Plainfield,NJ,7062,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,40.63457,-74.392739,2023-10-19,262704,2023-10-19 23:56:02 UTC,,,,2023-06-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,2,0,6,0,0,0,0,4
ELEC,17308 Bellflower Blvd,17308 Bellflower Blvd,,Bellflower,CA,90706,,877-455-3833,E,,Public,24 hours daily,,,,,,,10,,eVgo Network,https://www.evgo.com/,GPS,33.875477,-118.123956,2023-10-19,262819,2023-10-19 23:56:33 UTC,,,,2023-06-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,0,0,10,0,0,0,0,6
ELEC,Clover - 530 Moorpark Ave,530 Moorpark Ave,,Moorpark,CA,93021,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,34.284192,-118.881836,2023-10-19,262942,2023-10-19 23:56:59 UTC,,,,2023-06-20,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"BOA Highland Park IL4-245 (Highland Park, IL)",1921 Saint Johns Ave,,Highland Park,IL,60035,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.18758,-87.79876,2023-10-20,279321,2023-10-20 01:06:29 UTC,,,,2023-06-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Simon Shops at Riverside (Hackensack, NJ)",390 Hackensack Ave,,Hackensack,NJ,7601,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.90456,-74.03008,2023-10-20,279322,2023-10-20 01:07:44 UTC,,,,2023-06-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,EVolve NY Potsdam,26 Maple Street,,Potsdam,NY,13676,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,44.66645,-74.99042,2023-10-20,279325,2023-10-20 01:06:14 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,"Regency Twin Oaks SC (Agoura Hills, CA)",5727-5825 Kanan Rd,,Agoura Hills,CA,91301,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.1546,-118.75711,2023-10-20,279333,2023-10-20 01:07:17 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,EVolve NY Goldens Bridge,22 NY-138,,Goldens Bridge,NY,10526,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,41.29401,-73.6748,2023-10-20,279336,2023-10-20 01:06:34 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,2,0,6,0,0,0,0,6
ELEC,Evolve NY Quackenbush,25 Orange Street,,Albany,NY,12207,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.65321,-73.74811,2023-10-20,279337,2023-10-20 01:06:14 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,Evolve NY Olean,2501 W State St,,Olean,NY,14760,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.07654,-78.45919,2023-10-20,279338,2023-10-20 01:06:12 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,2,0,4,0,0,0,0,4
ELEC,"Citivest Rossmoor SC (Walnut Creek, CA)",1908 Tice Valley Blvd,,Walnut Creek,CA,94595,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.87853,-122.0731,2023-10-20,279339,2023-10-20 01:07:51 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Evolve NY Copiague,1149 Sunrise Hwy,,Copiague,NY,11726,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.68799,-73.40845,2023-10-20,279340,2023-10-20 01:06:57 UTC,,,,2023-06-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,0,0,4,0,0,0,0,4
ELEC,"Meijer #164 Louisville Town Center(Louisville, KY)",4100 Towne Center Dr,,Louisville,KY,40241,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,38.29917,-85.55558,2023-10-20,279347,2023-10-20 01:06:58 UTC,,,,2023-06-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,0,0,6,0,0,0,0,6
